"key","AIContextualSummary","AffiliateLink","AnnualFee","CardTier","FullName","Issuer","Perks","RewardsRate","SpecialOffers","UpdatedAt"
"","カード名: ETC/JCB法人カード ゴールドカード
                    年会費: 11,000円（初年度無料）
                    ポイント還元率: 0.45%～0.99%
                    特徴:","","11,000円（初年度無料）","Gold","ETC/JCB法人カード ゴールドカード","","2020年1月に新規のお申し込み受付を終了したカードです。","0.45%～0.99%","","2025-05-02T08:02:23.659923"
"","カード名: GRAND OAK PLAYERS CLUB JCB CARD ゴールドカード
                    年会費: 11,000円
                    ポイント還元率: 0.5%～1.0%
                    特徴: グランドオークプレーヤーズコースオリジナルポイントサービス、ゴールド会員限定の入会特典とサービス、最高1憶円の海外旅行保険とゴルファー賠償責任保険が自動付帯","","11,000円","Gold","GRAND OAK PLAYERS CLUB JCB CARD ゴールドカード","","グランドオークプレイヤーズコースを利用できるカードです。","0.5%～1.0%","","2025-05-02T08:02:23.660553"
"","カード名: ベネッセ・JCBプレミアカード
                    年会費: 11,000円
                    ポイント還元率: 0.6%～1.8%
                    特徴:","","11,000円","Gold","ベネッセ・JCBプレミアカード","","新規のお申し込み受付を終了したカードです。","0.6%～1.8%","","2025-05-02T08:02:23.661146"
"","カード名: フライング・ブルーJCB ゴールドカード
                    年会費: 16,500円
                    ポイント還元率: -
                    特徴: 提携航空会社やショッピングでマイルが貯まる、最高1億円の海外旅行傷害保険が利用付帯、ゴールド会員のサービスが利用可能","","16,500円","Gold","フライング・ブルーJCB ゴールドカード","","フライング・ブルーのマイルが貯まり、最高1億円の旅行保険が付帯されたカードです。","-","","2025-05-02T08:02:23.661713"
"","カード名: Chambers JCBカード（個人用）ゴールドカード
                    年会費: 11,000円
                    ポイント還元率: 0.5%～1.0%
                    特徴: カードならではの優待が受けられる、最高1億円の海外旅行傷害保険が付帯、国内外1,000ヵ所以上の空港ラウンジが無料で利用可能","","11,000円","Gold","Chambers JCBカード（個人用）ゴールドカード","","商工会議所会員の特典やサービスが付加されたカードです。","0.5%～1.0%","","2025-05-02T08:02:23.662266"
"","カード名: 三菱地所グループCARD（みなとみらいポイントカード一体型）ゴールドカード（JCB）
                    年会費: 11,000円
                    ポイント還元率: 1.0%～3.0%
                    特徴: 三菱地所グループ対象施設でポイントが貯まる、みなとみらいや三菱地所グループ提携施設での特典が充実、最高1億円の海外旅行傷害保険が利用付帯","","11,000円","Gold","三菱地所グループCARD（みなとみらいポイントカード一体型）ゴールドカード（JCB）","","三菱地所グループとみなとみらいでポイントがダブルで貯まるカードです。","1.0%～3.0%","","2025-05-02T08:02:23.662868"
"","カード名: 三菱地所グループCARD イムズ ゴールドカード（JCB）
                    年会費: 11,000円
                    ポイント還元率: 1.0%～3.0%
                    特徴:","","11,000円","Gold","三菱地所グループCARD イムズ ゴールドカード（JCB）","","2021年8月31日に新規のお申し込み受付を終了したカードです。","1.0%～3.0%","","2025-05-02T08:02:23.663452"
"","カード名: 三菱地所グループCARD 丸の内カード一体型 ゴールドカード（JCB）
                    年会費: 11,000円
                    ポイント還元率: 1.0%～2.0%
                    特徴: 三菱地所グループポイントと丸の内ポイントが貯まる、会員限定の優待特典が満載、最高1億円の海外旅行傷害保険","","11,000円","Gold","三菱地所グループCARD 丸の内カード一体型 ゴールドカード（JCB）","","「三菱地所グループポイント」が貯まるゴールドカードです。","1.0%～2.0%","","2025-05-02T08:02:23.664048"
"","カード名: 慶應JCBゴールドカード
                    年会費: 11,000円
                    ポイント還元率: 0.5%～1.0%
                    特徴: 慶應義塾の奨学基金の充実へ有効活用、慶應義塾ならではのサービス、協力店での独自優待サービス","","11,000円","Gold","慶應JCBゴールドカード","","慶應義塾での特典が受けられるJCBゴールドカードです。","0.5%～1.0%","","2025-05-02T08:02:23.664651"
"","カード名: ３〇１バイヤーズJCBカード ゴールド法人カード
                    年会費: 11,000円
                    ポイント還元率: 0.45%～0.99%
                    特徴: 全国から電話での注文が可能、会計処理業務を大幅に効率化、ゴールド法人カードならではのサービスが受けられる","","11,000円","Gold","３〇１バイヤーズJCBカード ゴールド法人カード","","輸入卸問屋街「大阪舶来マート」全店で利用できるゴールド法人カードです。","0.45%～0.99%","","2025-05-02T08:02:23.665281"
"","カード名: 早稲田カード Parents JCB ゴールドカード
                    年会費: 11,000円
                    ポイント還元率: 0.5%～1.0%
                    特徴: 早稲田カード会員限定特典、充実した付帯保険、世界1,100カ所以上の空港ラウンジを利用できる","","11,000円","Gold","早稲田カード Parents JCB ゴールドカード","","早稲田大学ならではの特典が付いたゴールドカードです。","0.5%～1.0%","","2025-05-02T08:02:27.503480"
"","カード名: Chambers JCB事業所カード ゴールドカード
                    年会費: 11,000円
                    ポイント還元率: 0.45%～0.99%
                    特徴: ゴールドカード向けならではのサービスが充実、最高1億円の海外旅行傷害保険が付帯、Oki Dokiポイントプログラムのポイント倍率がアップ","","11,000円","Gold","Chambers JCB事業所カード ゴールドカード","","商工会議所会員が入会できる法人ゴールドカードです。","0.45%～0.99%","","2025-05-02T08:02:27.504348"
"","カード名: 立教カード ゴールドカード（JCB）
                    年会費: 11,000円
                    ポイント還元率: 0.5%～1.0%
                    特徴: ゴールドカードならではの手厚い保障サービス、豊富な独自サービス、東京ディズニーリゾートがサインなしで楽しめる","","11,000円","Gold","立教カード ゴールドカード（JCB）","","立教学院とJCBが提携したゴールドカードです。","0.5%～1.0%","","2025-05-02T08:02:27.504899"
